num_duplicates,ID,duplicates
2,104,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/toothbrush3.jpg
2,104,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/toothbrush3.jpg
2,105,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_video_old/31_08_coderEB_final_processed.csv
2,105,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_video/31_08_coderEB_final_video_processed.csv
2,106,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/carrot3.jpg
2,106,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/carrot3.jpg
2,107,/Volumes/psych/BergelsonLab/Stimuli/YM/images_greybackground_960x960_150dpi/Y25/train.jpg
2,107,/Volumes/psych/BergelsonLab/Subject_Files/YM/Y25/Image_Stims/train20.jpg
4,108,/Volumes/psych/BergelsonLab/Eyetracking ebd files/HI10_12_2018/library/audio/do_yogurt.wav
4,108,/Volumes/psych/BergelsonLab/Eyetracking ebd files/HI10_12_2018/Template/library/audio/do_yogurt.wav
4,108,/Volumes/psych/BergelsonLab/Eyetracking ebd files/HI10_12_2018/CategoriesHI/library/audio/do_yogurt.wav
4,108,/Volumes/psych/BergelsonLab/Eyetracking ebd files/HI10_12_2018/AudioStimuli/YOGURT/do_yogurt.wav
2,109,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_video_old/42_12_coderHW_final_processed.csv
2,109,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_video/42_12_coderHW_final_video_processed.csv
2,110,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_audio/31_09_coderHW_final_audio_processed.csv
2,110,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_audio_old/31_09_coderHW_final_processed.csv
2,111,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/hand3.jpg
2,111,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/hand3.jpg
2,112,/Volumes/psych/BergelsonLab/Stimuli/YM/images_greybackground_960x960_150dpi/Y04/kittycat.jpg
2,112,/Volumes/psych/BergelsonLab/Subject_Files/YM/Y04/Image_Stims/kittycat4.jpg
2,113,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/bib3.jpg
2,113,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/bib3.jpg
2,114,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_video_old/28_17_coderHW_final_processed.csv
2,114,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_video/28_17_coderHW_final_video_processed.csv
2,115,/Volumes/psych/BergelsonLab/Scripts_and_Apps/pho_checks/audio/recoded_17/07_17_CLedit.CMcheck.cha
2,115,/Volumes/psych/BergelsonLab/Scripts_and_Apps/pho_checks/audio/real_blank_out/07_17_CLedit.CMcheck.cha
2,116,/Volumes/psych/BergelsonLab/Stimuli/YM/images_greybackground_960x960_150dpi/Y05/Shoe.jpg
2,116,/Volumes/psych/BergelsonLab/Subject_Files/YM/Y05/Image_Stims/shoe11.jpg
2,117,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_video_old/27_14_coderJS_processed.csv
2,117,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_video/27_14_coderJS_video_processed.csv
4,118,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/dog19.jpg
4,118,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/doggy7.jpg
4,118,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/dog19.jpg
4,118,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/doggy7.jpg
2,119,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/potatoes2.jpg
2,119,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/potatoes2.jpg
2,120,/Volumes/psych/BergelsonLab/LENA_Backup/lenamonth6_7_fiveminute/06_lena5min Folder/18_06_lena5min.csv
2,120,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/lena5min_06_07/18_06_lena5min.csv
2,121,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_video_old/15_07_consensus_final_processed.csv
2,121,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_video/15_07_consensus_final_video_processed.csv
2,122,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_video_old/21_17_coderJH_final_processed.csv
2,122,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_video/21_17_coderJH_final_video_processed.csv
2,123,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_video_old/01_14_coderVL_processed.csv
2,123,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_video/01_14_coderVL_video_processed.csv
2,124,/Volumes/psych/BergelsonLab/Stimuli/YM/images_greybackground_960x960_150dpi/Pilot01/keys4.jpg
2,124,/Volumes/psych/BergelsonLab/Subject_Files/YM/Pilot01/Image_Stims/keys4.jpg
2,125,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/tofu.jpg
2,125,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/tofu.jpg
2,126,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_video_old/16_08_coderAR_final_processed.csv
2,126,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_video/16_08_coderAR_final_video_processed.csv
2,127,/Volumes/psych/BergelsonLab/Stimuli/YM/images_greybackground_960x960_150dpi/Y06/shoe.jpg
2,127,/Volumes/psych/BergelsonLab/Subject_Files/YM/Y06/Image_Stims/shoe10.jpg
2,128,/Volumes/psych/BergelsonLab/LENA_Backup/lenamonth6_7_fiveminute/06_lena5min Folder/37_06_lena5min.csv
2,128,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/lena5min_06_07/37_06_lena5min.csv
2,129,/Volumes/psych/BergelsonLab/Stimuli/YM/images_greybackground_960x960_150dpi/Y18/bathtub.jpg
2,129,/Volumes/psych/BergelsonLab/Subject_Files/YM/Y18/Image_Stims/bathtub3.jpg
2,130,/Volumes/psych/BergelsonLab/Eyetracking ebd files/NVAfeb21/library/images/tooth.jpg
2,130,/Volumes/psych/BergelsonLab/Stimuli/NVA/tooth.jpg
2,131,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_video_old/35_09_coderEB_processed.csv
2,131,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_video/35_09_coderEB_video_processed.csv
2,132,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/truck19.jpg
2,132,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/truck19.jpg
2,133,/Volumes/psych/BergelsonLab/Eyetracking ebd files/HI10_12_2018/Template/runtime/images/6894590798776885071.png
2,133,/Volumes/psych/BergelsonLab/Eyetracking ebd files/TwoImagesWithAudio/runtime/images/6894590798776885071.png
2,134,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_audio/03_12_coderGC_final_audio_processed.csv
2,134,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_audio_old/03_12_coderGC_final_processed.csv
2,135,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/farm.jpg
2,135,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/farm.jpg
2,136,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_video_old/04_09_coderSM_final_processed.csv
2,136,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_video/04_09_coderSM_final_video_processed.csv
2,137,/Volumes/psych/BergelsonLab/Stimuli/YM/images_greybackground_960x960_150dpi/Y35/sandbox-3.jpg
2,137,/Volumes/psych/BergelsonLab/Subject_Files/YM/Y35/Image_Stims/sandbox2.jpg
2,138,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_video_old/28_11_coderVL_final_processed.csv
2,138,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_video/28_11_coderVL_final_video_processed.csv
2,139,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/book25.jpg
2,139,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/book25.jpg
7,140,/Volumes/psych/BergelsonLab/Eyetracking ebd files/HI10_12_2018/library/images/bottle.jpg
7,140,/Volumes/psych/BergelsonLab/Eyetracking ebd files/HI10_12_2018/Template/library/images/bottle.jpg
7,140,/Volumes/psych/BergelsonLab/Eyetracking ebd files/HI10_12_2018/CategoriesHI/library/images/bottle.jpg
7,140,/Volumes/psych/BergelsonLab/Eyetracking ebd files/HI10_12_2018/PictureStimuli/bottle.jpg
7,140,/Volumes/psych/BergelsonLab/Eyetracking ebd files/TwoImagesWithAudio/library/images/bottle.jpg
7,140,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/bottle3.jpg
7,140,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/bottle3.jpg
2,141,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/bench.jpg
2,141,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/bench.jpg
4,142,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/eggs4.jpg
4,142,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/eggy.jpg
4,142,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/eggs4.jpg
4,142,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/eggy.jpg
2,143,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/piano5.jpg
2,143,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/piano5.jpg
2,144,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_video_old/07_09_coderTE_final_processed.csv
2,144,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_video/07_09_coderTE_final_video_processed.csv
2,145,/Volumes/psych/BergelsonLab/LENA_Backup/LENA/storage/dataproc/jobs/x20160314_095349_004265/ckpt/lsil-20160314_095349_004265.9
2,145,/Volumes/psych/BergelsonLab/LENA_Backup/LENA/storage/dataproc/jobs/x20160314_095349_004265/ckpt/lsil-20160314_095349_004265
2,146,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_video_old/43_11_coderSD_final_processed.csv
2,146,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_video/43_11_coderSD_final_video_processed.csv
2,147,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/audio_stimuli_stereo_rightsilent_72db/where_ball.wav
2,147,/Volumes/psych/BergelsonLab/Subject_Files/YM/Y15/Audio_Stims/where_ball.wav
3,148,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/drum.jpg
3,148,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/drum.jpg
3,148,/Volumes/psych/BergelsonLab/Subject_Files/YM/Y24/Image_Stims/drum.jpg
2,149,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_video_old/41_10_coderJH_final_processed.csv
2,149,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_video/41_10_coderJH_final_video_processed.csv
2,150,/Volumes/psych/BergelsonLab/Scripts_and_Apps/hard_of_hearing_dataset/cha_to_datavyu_scripts/task2_2.rb
2,150,/Volumes/psych/BergelsonLab/Scripts_and_Apps/hard_of_hearing_dataset/Testing/task2_2_ND.rb
3,151,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/bunny.jpg
3,151,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/bunny.jpg
3,151,/Volumes/psych/BergelsonLab/Subject_Files/YM/Y37/Image_Stims/bunny.jpg
2,152,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/pouch.jpg
2,152,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/pouch.jpg
2,153,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_audio/44_08_coderGC_final_audio_processed.csv
2,153,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_audio_old/44_08_coderGC_final_processed.csv
2,154,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_audio/21_12_coderJS_final_audio_processed.csv
2,154,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_audio_old/21_12_coderJS_final_processed.csv
2,155,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/book15.jpg
2,155,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/book15.jpg
2,156,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/pasta.jpg
2,156,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/pasta.jpg
2,157,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_audio/15_12_coderJS_final_audio_processed.csv
2,157,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_audio_old/15_12_coderJS_final_processed.csv
2,158,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/truck13.jpg
2,158,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/truck13.jpg
2,159,/Volumes/psych/BergelsonLab/Stimuli/YM/images_greybackground_960x960_150dpi/Y09/sunglasses.jpg
2,159,/Volumes/psych/BergelsonLab/Subject_Files/YM/Y09/Image_Stims/sunglasses4.jpg
2,160,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_video_old/11_10_coderEB_final_processed.csv
2,160,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_video/11_10_coderEB_final_video_processed.csv
2,161,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/phone6.jpg
2,161,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/phone6.jpg
4,162,/Volumes/psych/BergelsonLab/Eyetracking ebd files/HI10_12_2018/library/audio/can_spoon.wav
4,162,/Volumes/psych/BergelsonLab/Eyetracking ebd files/HI10_12_2018/Template/library/audio/can_spoon.wav
4,162,/Volumes/psych/BergelsonLab/Eyetracking ebd files/HI10_12_2018/CategoriesHI/library/audio/can_spoon.wav
4,162,/Volumes/psych/BergelsonLab/Eyetracking ebd files/HI10_12_2018/AudioStimuli/SPOON/can_spoon.wav
2,163,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/cheese2.jpg
2,163,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/cheese2.jpg
2,164,/Volumes/psych/BergelsonLab/Stimuli/YM/images_greybackground_960x960_150dpi/Y09/book.jpg
2,164,/Volumes/psych/BergelsonLab/Subject_Files/YM/Y09/Image_Stims/book64.jpg
2,165,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/truck17.jpg
2,165,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/truck17.jpg
2,166,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/fish6.jpg
2,166,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/fish6.jpg
2,167,/Volumes/psych/BergelsonLab/Stimuli/YM/images_greybackground_960x960_150dpi/Y32/spoon.jpg
2,167,/Volumes/psych/BergelsonLab/Subject_Files/YM/Y32/Image_Stims/spoon18.jpg
2,168,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/monkey10.jpg
2,168,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/monkey10.jpg
4,169,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/owl.jpg
4,169,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/owl.jpg
4,169,/Volumes/psych/BergelsonLab/Subject_Files/YM/Y34/Image_Stims/owl.jpg
4,169,/Volumes/psych/BergelsonLab/Subject_Files/YM/Y06/Image_Stims/owl.jpg
2,170,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_audio/37_09_coderSM_final_audio_processed.csv
2,170,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_audio_old/37_09_coderSM_final_processed.csv
2,171,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/flower3.jpg
2,171,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/flower3.jpg
2,172,/Volumes/psych/BergelsonLab/Stimuli/NVA/orig/goose2.wav
2,172,/Volumes/psych/BergelsonLab/Stimuli/NVA/orig/goose21.wav
2,173,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_audio/25_11_coderGC_final_audio_processed.csv
2,173,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_audio_old/25_11_coderGC_final_processed.csv
2,174,/Volumes/psych/BergelsonLab/LENA_Backup/lenamonth6_7_fiveminute/07_lena5min Folder/39_07_lena5min.csv
2,174,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/lena5min_06_07/39_07_lena5min.csv
3,175,/Volumes/psych/BergelsonLab/Eyetracking ebd files/VNA_july_5/library/audio/cline_can.wav
3,175,/Volumes/psych/BergelsonLab/Stimuli/VNA/audio/FINALS/cline_can.wav
3,175,/Volumes/psych/BergelsonLab/temp/ExpB folders/VNAfadein/library/audio/cline_can.wav
2,176,/Volumes/psych/BergelsonLab/LENA_Backup/LENA/storage/dataproc/jobs/x20160314_095349_004265/ckpt/tv-init-0-20160314_095349_004265
2,176,/Volumes/psych/BergelsonLab/LENA_Backup/LENA/storage/dataproc/jobs/x20160314_095349_004265/ckpt/tv-init-0-20160314_095349_004265.4T
2,177,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_video_old/30_09_coderGC_processed.csv
2,177,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_video/30_09_coderGC_video_processed.csv
2,178,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/audio_stimuli_stereo_rightsilent_72db/look_maraca.wav
2,178,/Volumes/psych/BergelsonLab/Subject_Files/YM/Y24/Audio_Stims/look_maraca.wav
2,179,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_video_old/21_14_consensus_final_processed.csv
2,179,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_video/21_14_consensus_final_video_processed.csv
2,180,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/teddy3.jpg
2,180,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/teddy3.jpg
2,181,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_audio/27_12_coderJH_final_audio_processed.csv
2,181,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_audio_old/27_12_coderJH_final_processed.csv
2,182,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/doll6.jpg
2,182,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/doll6.jpg
2,183,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_audio/37_07_coderSA_final_audio_processed.csv
2,183,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_audio_old/37_07_coderSA_final_processed.csv
2,184,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/horse5.jpg
2,184,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/horse5.jpg
2,185,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/audio_stimuli_mono_65db/can_diaper_mono65db.wav
2,185,/Volumes/psych/BergelsonLab/Subject_Files/YM/Y22/Audio_Stims/can_diaper_mono65db.wav
2,186,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_video_old/13_11_coderEB_final_processed.csv
2,186,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_video/13_11_coderEB_final_video_processed.csv
2,187,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_video_old/46_16_coderEB_final_processed.csv
2,187,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_video/46_16_coderEB_final_video_processed.csv
2,188,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_audio/01_15_coderSK_final_audio_processed.csv
2,188,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_audio_old/01_15_coderSK_final_processed.csv
2,189,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_audio/23_13_coderVL_final_audio_processed.csv
2,189,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_audio_old/23_13_coderVL_final_processed.csv
